occurred_date_time,highest_offense_description,family_violence,report_date_time,location_type,address,zip_code,council_district,apd_sector,apd_district,pra,census_tract,clearance_status,clearance_date,category_description,latitude,longitude,year,month,week,day,hour
2017-01-09 00:00:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-01-11 03:42:00,RESIDENCE / HOME,2300 BLOCK DURWOOD ST,78704.0,9.0,DA,1,476.0,13.0,False,2017-01-18 00:00:00,Aggravated Assault,,,2017.0,1.0,2.0,9.0,0.0
2017-01-09 00:12:00,SEXUAL ASSAULT OF CHILD/OBJECT,True,2017-01-12 22:13:00,RESIDENCE / HOME,1100 BLOCK W RUNDBERG LN,78758.0,4.0,ED,1,237.0,18.19,False,2017-07-11 00:00:00,Rape,,,2017.0,1.0,2.0,9.0,0.0
2017-01-09 01:30:00,RAPE OF A CHILD,False,2017-01-09 01:30:00,RESIDENCE / HOME,9800 BLOCK QUAIL BLVD,78758.0,4.0,ED,1,239.0,18.22,True,2017-03-30 00:00:00,Rape,,,2017.0,1.0,2.0,9.0,1.0
2017-01-09 01:52:00,AGGRAVATED ASSAULT,False,2017-01-09 03:18:00,STREETS / HWY / ROAD / ALLEY,9034 N IH 35 SVRD SB,78753.0,4.0,ED,1,250.0,18.0,False,2017-01-17 00:00:00,Aggravated Assault,30.35587055,-97.69042871,2017.0,1.0,2.0,9.0,1.0
2017-01-09 12:32:00,ROBBERY BY ASSAULT,False,2017-01-09 12:32:00,CONVENIENCE STORE,3807 N IH 35 SVRD NB,78722.0,9.0,CH,3,333.0,3.0,False,2017-08-29 00:00:00,Robbery,30.29481739,-97.71897728,2017.0,1.0,2.0,9.0,12.0
2017-01-09 21:36:00,ARMED ROBBERY,False,2017-01-09 22:53:00,PARKING LOTS / GARAGE,2201 MONTOPOLIS DR,78741.0,3.0,HE,5,459.0,23.12,False,2017-05-15 00:00:00,Robbery,30.22249725,-97.70447881,2017.0,1.0,2.0,9.0,21.0
2017-01-09 22:10:00,ARMED ROBBERY,False,2017-01-09 22:10:00,PARKING LOTS / GARAGE,8532 N LAMAR BLVD,78758.0,4.0,ED,2,249.0,18.0,False,2017-07-03 00:00:00,Robbery,30.35525522,-97.70666419,2017.0,1.0,2.0,9.0,22.0
2017-01-09 22:10:00,ARMED ROBBERY,False,2017-01-09 23:11:00,PARKING LOTS / GARAGE,8532 N LAMAR BLVD,78758.0,4.0,ED,2,249.0,18.05,False,2017-07-03 00:00:00,Robbery,30.35525522,-97.70666419,2017.0,1.0,2.0,9.0,22.0
2017-01-09 22:30:00,ARMED ROBBERY,False,2017-01-10 18:46:00,STREETS / HWY / ROAD / ALLEY,1212 WESTHEIMER DR,78752.0,4.0,ID,1,265.0,18.12,False,2017-07-03 00:00:00,Robbery,30.32578989,-97.69444533,2017.0,1.0,2.0,9.0,22.0
2017-01-09 22:30:00,ARMED ROBBERY,False,2017-01-10 12:34:00,PARKING LOTS / GARAGE,1212 WESTHEIMER DR,78752.0,4.0,ID,1,265.0,18.12,False,2017-07-03 00:00:00,Robbery,30.32578989,-97.69444533,2017.0,1.0,2.0,9.0,22.0
2017-01-09 23:50:00,ROBBERY BY THREAT,False,2017-01-09 23:54:00,PARKING LOTS / GARAGE,8900 N IH 35 SVRD SB,78753.0,4.0,ED,1,250.0,18.0,False,2017-01-26 00:00:00,Robbery,30.35353289,-97.69270637,2017.0,1.0,2.0,9.0,23.0
2017-01-10 00:10:00,RAPE,False,2017-01-10 00:10:00,HOTEL / MOTEL / ETC.,800 BLOCK E ANDERSON LN SVRD WB,78753.0,4.0,ID,2,252.0,18.13,True,2017-01-10 00:00:00,Rape,,,2017.0,1.0,2.0,10.0,0.0
2017-01-10 03:29:00,AGGRAVATED ASSAULT,False,2017-01-10 03:29:00,PARKING LOTS / GARAGE,739 W WILLIAM CANNON DR,78745.0,2.0,FR,3,526.0,24.24,False,2017-01-16 00:00:00,Aggravated Assault,30.1974094,-97.78989537,2017.0,1.0,2.0,10.0,3.0
2017-01-10 09:58:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-01-10 09:58:00,RESIDENCE / HOME,2804 E 2ND ST,78702.0,3.0,CH,1,421.0,9.0,True,2017-01-10 00:00:00,Aggravated Assault,30.25389036,-97.71188961,2017.0,1.0,2.0,10.0,9.0
2017-01-10 12:00:00,ARMED ROBBERY,False,2017-01-10 13:15:00,FIELD / WOODS,5200 N CAPITAL OF TEXAS HWY NB,78746.0,10.0,BA,7,307.0,19.12,False,2017-10-03 00:00:00,Robbery,30.3499399,-97.79689336,2017.0,1.0,2.0,10.0,12.0
2017-01-10 12:02:00,ARMED ROBBERY,False,2017-01-10 12:02:00,PARK / PLAYGROUND,5200 N CAPITAL OF TEXAS HWY SB,78746.0,10.0,BA,8,305.0,19.12,False,2018-02-08 00:00:00,Robbery,30.35004118,-97.79700803,2017.0,1.0,2.0,10.0,12.0
2017-01-10 15:31:00,AGGRAVATED ASSAULT,False,2017-01-10 15:31:00,STREETS / HWY / ROAD / ALLEY,4124 N IH 35 UPPER DECK SB,78705.0,9.0,BA,1,348.0,4.0,False,2017-05-11 00:00:00,Aggravated Assault,30.29822826,-97.71778505,2017.0,1.0,2.0,10.0,15.0
2017-01-10 16:25:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-01-10 16:25:00,RESIDENCE / HOME,7033 E US 290 HWY SVRD EB,78723.0,1.0,ID,3,294.0,21.12,True,2017-01-11 00:00:00,Aggravated Assault,30.32048257,-97.68608462,2017.0,1.0,2.0,10.0,16.0
2017-01-10 18:36:00,AGG ASSAULT FAM/DATE VIOLENCE,False,2017-01-10 18:36:00,RESIDENCE / HOME,6909 WENTWORTH DR,78724.0,1.0,CH,7,302.0,22.0,True,2017-01-10 00:00:00,Aggravated Assault,30.29531461,-97.62881477,2017.0,1.0,2.0,10.0,18.0
2017-01-11 05:25:00,ARMED ROBBERY,False,2017-01-11 05:25:00,PARKING LOTS / GARAGE,2000 CEDAR BEND DR,78758.0,7.0,AD,3,203.0,18.5,False,2017-04-19 00:00:00,Robbery,30.40934374,-97.69873297,2017.0,1.0,2.0,11.0,5.0
2017-01-11 06:01:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-01-12 06:01:00,RESIDENCE / HOME,2810 HEMPHILL PARK,78705.0,9.0,BA,1,361.0,6.01,True,2017-01-31 00:00:00,Aggravated Assault,30.29404313,-97.74125049,2017.0,1.0,2.0,11.0,6.0
2017-01-11 13:30:00,AGGRAVATED ASSAULT,False,2017-01-12 05:56:00,PARKING LOTS / GARAGE,7208 CAMERON RD,78752.0,4.0,ID,1,265.0,18.12,False,2017-01-17 00:00:00,Aggravated Assault,30.32638003,-97.69251739,2017.0,1.0,2.0,11.0,13.0
2017-01-11 15:01:00,AGGRAVATED ASSAULT,False,2017-01-11 15:01:00,STREETS / HWY / ROAD / ALLEY,E 51ST ST / BERKMAN DR,78723.0,4.0,ID,4,295.0,21.0,False,2017-02-09 00:00:00,Aggravated Assault,30.30390569,-97.69888228,2017.0,1.0,2.0,11.0,15.0
2017-01-11 17:40:00,AGG SEXUAL ASSAULT W OBJECT,False,2017-01-11 21:53:00,RESIDENCE / HOME,4400 BLOCK E OLTORF ST,78741.0,3.0,HE,4,458.0,23.14,True,2017-01-30 00:00:00,Rape,,,2017.0,1.0,2.0,11.0,17.0
2017-01-11 20:32:00,AGGRAVATED ASSAULT,False,2017-01-11 20:32:00,PARKING LOTS / GARAGE,1705 S LAKESHORE BLVD,78741.0,3.0,HE,2,441.0,23.04,False,2017-03-27 00:00:00,Aggravated Assault,30.24450788,-97.72963988,2017.0,1.0,2.0,11.0,20.0
2017-01-11 20:39:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-01-11 21:52:00,RESIDENCE / HOME,7302 DECKER LN,78724.0,1.0,CH,7,302.0,,True,2017-01-11 00:00:00,Aggravated Assault,30.30033237,-97.62326354,2017.0,1.0,2.0,11.0,20.0
2017-01-11 21:34:00,AGG ASLT ENHANC STRANGL/SUFFOC,True,2017-01-11 21:34:00,STREETS / HWY / ROAD / ALLEY,9616 N LAMAR BLVD,78758.0,4.0,ED,1,239.0,18.22,False,2017-01-16 00:00:00,Aggravated Assault,30.36679433,-97.69560388,2017.0,1.0,2.0,11.0,21.0
2017-01-12 03:51:00,ROBBERY BY ASSAULT,False,2017-01-12 03:51:00,RESIDENCE / HOME,6600 BLOCK ED BLUESTEIN BLVD SB,78723.0,1.0,CH,4,299.0,,False,2017-02-22 00:00:00,Robbery,,,2017.0,1.0,2.0,12.0,3.0
2017-01-12 05:50:00,ARMED ROBBERY,False,2017-01-12 05:50:00,PARKING LOTS / GARAGE,8630 RESEARCH BLVD SVRD SB,78757.0,7.0,ID,7,248.0,18.18,True,2017-02-27 00:00:00,Robbery,30.36273234,-97.71791339,2017.0,1.0,2.0,12.0,5.0
2017-01-12 09:20:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-01-12 09:22:00,RESIDENCE / HOME,3310 PLANTATION RD,78745.0,5.0,FR,1,98,17.29,True,2017-01-18 00:00:00,Aggravated Assault,30.19980572,-97.83421345,2017.0,1.0,2.0,12.0,9.0
2017-01-12 09:59:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-01-12 09:59:00,RESIDENCE / HOME,1071 CLAYTON LN,78723.0,4.0,ID,5,292.0,21.0,False,2017-02-03 00:00:00,Aggravated Assault,30.3185291,-97.7034222,2017.0,1.0,2.0,12.0,9.0
2017-01-12 11:39:00,SEXUAL ASSAULT W/ OBJECT,False,2017-01-12 11:39:00,HOTEL / MOTEL / ETC.,1300 BLOCK S CONGRESS AVE,78704.0,9.0,DA,1,453.0,13.0,False,2019-01-21 00:00:00,Rape,,,2017.0,1.0,2.0,12.0,11.0
2017-01-12 13:42:00,AGGRAVATED ASSAULT,False,2017-01-12 13:42:00,STREETS / HWY / ROAD / ALLEY,E RIVERSIDE DR / S PLEASANT VALLEY RD,78741.0,3.0,HE,3,442.0,23.18,True,2017-01-18 00:00:00,Aggravated Assault,30.2341129,-97.72281244,2017.0,1.0,2.0,12.0,13.0
2017-01-12 14:58:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-01-12 14:58:00,RESIDENCE / HOME,2347 DOUGLAS ST,78741.0,3.0,HE,2,483.0,,True,2017-01-12 00:00:00,Aggravated Assault,30.22813323,-97.73117084,2017.0,1.0,2.0,12.0,14.0
2017-01-12 15:58:00,DEADLY CONDUCT,False,2017-01-12 15:58:00,COMMERCIAL / OFFICE BUILDING,937 REINLI ST,78751.0,4.0,ID,6,291.0,21.0,False,2017-02-15 00:00:00,Aggravated Assault,30.31852382,-97.70960741,2017.0,1.0,2.0,12.0,15.0
2017-01-12 16:42:00,AGGRAVATED ASSAULT,False,2017-01-12 16:42:00,STREETS / HWY / ROAD / ALLEY,HUDSON ST / DARBY ST,78721.0,1.0,CH,5,397.0,,True,2017-01-16 00:00:00,Aggravated Assault,30.26943017,-97.67082082,2017.0,1.0,2.0,12.0,16.0
2017-01-12 16:44:00,ARMED ROBBERY,False,2017-01-12 20:08:00,FIELD / WOODS,600 BARWOOD PARK,78753.0,4.0,ED,1,250.0,18.0,False,2017-01-31 00:00:00,Robbery,30.34950001,-97.69667616,2017.0,1.0,2.0,12.0,16.0
2017-01-12 18:39:00,AGGRAVATED ASSAULT,False,2017-01-12 19:45:00,STREETS / HWY / ROAD / ALLEY,S LAMAR BLVD SVRD NB / W BEN WHITE BLVD SVRD EB,78745.0,5.0,DA,4,488.0,17.12,False,2017-01-24 00:00:00,Aggravated Assault,30.23367988,-97.79666852,2017.0,1.0,2.0,12.0,18.0
2017-01-12 23:14:00,DEADLY CONDUCT,False,2017-01-12 23:14:00,RESIDENCE / HOME,2802 BOBBY LN,78745.0,5.0,FR,1,535.0,,False,2017-02-21 00:00:00,Aggravated Assault,30.19035961,-97.82905989,2017.0,1.0,2.0,12.0,23.0
2017-01-13 01:45:00,ARMED ROBBERY,False,2017-01-17 11:50:00,STREETS / HWY / ROAD / ALLEY,600 SAN JACINTO BLVD,78701.0,9.0,GE,2,381.0,11.0,False,2017-01-17 00:00:00,Robbery,30.26750487,-97.74042313,2017.0,1.0,2.0,13.0,1.0
2017-01-13 03:53:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-01-13 03:53:00,RESIDENCE / HOME,12217 DUNDEE DR,78759.0,10.0,AD,6,187.0,,False,2017-01-17 00:00:00,Aggravated Assault,30.43239217,-97.76840229,2017.0,1.0,2.0,13.0,3.0
2017-01-13 04:44:00,ARMED ROBBERY,False,2017-01-13 04:44:00,PARKING LOTS / GARAGE,2201 WILLOW CREEK DR,78741.0,3.0,HE,2,457.0,23.16,False,2017-04-27 00:00:00,Robbery,30.23039867,-97.72977637,2017.0,1.0,2.0,13.0,4.0
2017-01-13 12:28:00,AGG RAPE OF A CHILD,False,2017-01-13 12:28:00,HOTEL / MOTEL / ETC.,2100 BLOCK S LAKELINE BLVD,78613.0,,88,88,16.0,203.18,False,2017-05-12 00:00:00,Rape,,,2017.0,1.0,2.0,13.0,12.0
2017-01-13 13:50:00,AGGRAVATED ASSAULT,False,2017-01-13 16:37:00,RESIDENCE / HOME,6409 SPRINGDALE RD,78723.0,1.0,CH,4,324.0,21.0,True,2017-02-03 00:00:00,Aggravated Assault,30.30714138,-97.66939998,2017.0,1.0,2.0,13.0,13.0
2017-01-13 14:21:00,RAPE OF A CHILD,True,2017-01-13 14:21:00,RESIDENCE / HOME,6600 BLOCK ED BLUESTEIN BLVD SB,78723.0,1.0,CH,4,299,21.08,False,2017-07-09 00:00:00,Rape,,,2017.0,1.0,2.0,13.0,14.0
2017-01-13 21:00:00,AGGRAVATED ASSAULT,False,2017-01-13 22:27:00,RESIDENCE / HOME,807 E 14TH ST,78702.0,1.0,CH,3,391.0,8.0,True,2017-01-13 00:00:00,Aggravated Assault,30.27383738,-97.73085146,2017.0,1.0,2.0,13.0,21.0
2017-01-13 22:00:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-01-13 23:54:00,HOTEL / MOTEL / ETC.,6201 E US 290 HWY SVRD EB,78723.0,1.0,ID,5,292.0,21.0,True,2017-01-17 00:00:00,Aggravated Assault,30.32143685,-97.70278181,2017.0,1.0,2.0,13.0,22.0
2017-01-14 01:08:00,AGGRAVATED ASSAULT,False,2017-01-14 01:08:00,BAR / NIGHT CLUB,10401 ANDERSON MILL RD,78750.0,6.0,AD,8,179.0,17.14,True,2017-03-28 00:00:00,Aggravated Assault,30.44650265,-97.80562383,2017.0,1.0,2.0,14.0,1.0
2017-01-14 03:38:00,AGGRAVATED ASSAULT,False,2017-01-14 03:38:00,STREETS / HWY / ROAD / ALLEY,710 W 6TH ST,78701.0,9.0,GE,1,373.0,11.0,False,2017-05-25 00:00:00,Aggravated Assault,30.27025454,-97.75005784,2017.0,1.0,2.0,14.0,3.0
2017-01-14 04:38:00,AGGRAVATED ASSAULT,False,2017-01-14 04:38:00,STREETS / HWY / ROAD / ALLEY,1625 E PARMER LN,78753.0,1.0,ED,7,223.0,18.35,False,2017-01-24 00:00:00,Aggravated Assault,30.38674135,-97.64925411,2017.0,1.0,2.0,14.0,4.0
2017-01-14 04:58:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-01-14 04:58:00,RESIDENCE / HOME,1705 FRONTIER VALLEY DR,78741.0,3.0,HE,5,444.0,,True,2017-01-14 00:00:00,Aggravated Assault,30.22478271,-97.69497855,2017.0,1.0,2.0,14.0,4.0
2017-01-14 07:01:00,ROBBERY BY ASSAULT,False,2017-01-14 07:01:00,PARKING LOTS / GARAGE,2900 CENTURY PARK BLVD,78727.0,7.0,AD,3,828.0,18.47,False,2017-04-03 00:00:00,Robbery,30.43524519,-97.69503812,2017.0,1.0,2.0,14.0,7.0
2017-01-14 13:21:00,RAPE OF A CHILD,True,2017-01-14 13:21:00,RESIDENCE / HOME,8500 BLOCK JAMESTOWN DR,78758.0,4.0,ED,2,249.0,18.0,False,2017-01-20 00:00:00,Rape,,,2017.0,1.0,2.0,14.0,13.0
2017-01-14 14:56:00,RAPE,False,2017-01-14 14:56:00,RESIDENCE / HOME,2300 BLOCK RIO GRANDE ST,78705.0,9.0,BA,1,359.0,6.0,True,2017-08-01 00:00:00,Rape,,,2017.0,1.0,2.0,14.0,14.0
2017-01-14 15:10:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-01-14 15:10:00,RESIDENCE / HOME,6103 MANOR RD,78723.0,1.0,ID,4,298.0,21.07,True,2017-01-23 00:00:00,Aggravated Assault,30.30755468,-97.67805181,2017.0,1.0,2.0,14.0,15.0
2017-01-14 21:09:00,RAPE OF A CHILD,False,2017-04-20 21:09:00,PARK / PLAYGROUND,2800 BLOCK LOYOLA LN,78723.0,1.0,ID,3,296.0,21.13,True,2017-08-28 00:00:00,Rape,,,2017.0,1.0,2.0,14.0,21.0
2017-01-14 23:34:00,AGGRAVATED ASSAULT,False,2017-01-14 23:34:00,SPECIALTY  STORE (TV  FUR ETC.),1715 HILLCREST LN,78721.0,1.0,CH,5,397.0,21.1,,,Aggravated Assault,30.27877288,-97.67610557,2017.0,1.0,2.0,14.0,23.0
2017-01-15 00:00:00,RAPE,True,2017-01-15 16:01:00,RESIDENCE / HOME,2300 BLOCK DURWOOD ST,78704.0,9.0,DA,1,476.0,13.0,True,2017-01-31 00:00:00,Rape,,,2017.0,1.0,2.0,15.0,0.0
2017-01-15 00:34:00,RAPE,True,2017-01-17 21:34:00,RESIDENCE / HOME,6100 BLOCK FAIRWAY ST,78741.0,3.0,HE,3,443.0,23.18,True,2017-01-27 00:00:00,Rape,,,2017.0,1.0,2.0,15.0,0.0
2017-01-15 00:56:00,SEXUAL ASSAULT W/ OBJECT,False,2017-01-15 00:56:00,BAR / NIGHT CLUB,300 BLOCK E 6TH ST,78701.0,9.0,GE,2,381.0,11.0,False,2017-01-31 00:00:00,Rape,,,2017.0,1.0,2.0,15.0,0.0
2017-01-15 01:44:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-01-15 01:44:00,RESIDENCE / HOME,8917 EDMUNDSBURY DR,78747.0,2.0,FR,7,600.0,24.26,False,2017-02-16 00:00:00,Aggravated Assault,30.1478294,-97.74025676,2017.0,1.0,2.0,15.0,1.0
2017-01-15 06:26:00,AGGRAVATED ASSAULT,False,2017-01-15 06:26:00,RESIDENCE / HOME,8613 CAPITOL VIEW DR,78747.0,2.0,FR,7,600.0,,False,2017-01-24 00:00:00,Aggravated Assault,30.15168704,-97.74482438,2017.0,1.0,2.0,15.0,6.0
2017-01-15 12:31:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-01-15 13:57:00,RESIDENCE / HOME,6605 JOHNNY MORRIS CV,78724.0,1.0,CH,7,302.0,,True,2017-01-17 00:00:00,Aggravated Assault,30.30537521,-97.64409029,2017.0,1.0,2.0,15.0,12.0
2017-01-15 14:00:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-01-17 13:20:00,RESIDENCE / HOME,1109 ESTES AVE,78721.0,3.0,CH,5,397.0,21.1,True,2017-01-24 00:00:00,Aggravated Assault,30.26819702,-97.68444166,2017.0,1.0,2.0,15.0,14.0
2017-01-15 15:32:00,RAPE OF A CHILD,False,2017-02-23 15:32:00,RESIDENCE / HOME,700 BLOCK E 8TH ST,78701.0,9.0,GE,2,382.0,11.0,True,2017-05-26 00:00:00,Rape,,,2017.0,1.0,2.0,15.0,15.0
2017-01-15 16:19:00,RAPE OF A CHILD,False,2017-03-20 16:19:00,RESIDENCE / HOME,900 BLOCK E 32ND ST,78705.0,9.0,BA,1,348.0,4.0,True,2017-06-20 00:00:00,Rape,,,2017.0,1.0,2.0,15.0,16.0
2017-01-15 19:30:00,AGGRAVATED ASSAULT,False,2017-01-16 21:30:00,PARKING LOTS / GARAGE,1301 SHOAL CREEK BLVD,78701.0,9.0,BA,2,374.0,7.0,False,2017-02-21 00:00:00,Aggravated Assault,30.27804051,-97.74922839,2017.0,1.0,2.0,15.0,19.0
2017-01-15 20:00:00,AGGRAVATED ASSAULT,False,2017-01-18 10:59:00,STREETS / HWY / ROAD / ALLEY,1200 BLOCK WEBBERVILLE RD,78721.0,1.0,CH,4,396.0,,False,2017-03-21 00:00:00,Aggravated Assault,30.27826788,-97.68505893,2017.0,1.0,2.0,15.0,20.0
2017-01-15 22:56:00,AGGRAVATED ASSAULT,False,2017-01-15 22:56:00,PARKING LOTS / GARAGE,2424 S CONGRESS AVE,78704.0,3.0,DA,2,475.0,13.0,True,2017-01-16 00:00:00,Aggravated Assault,30.23778057,-97.75479405,2017.0,1.0,2.0,15.0,22.0
2017-01-15 23:43:00,AGGRAVATED ASSAULT,False,2017-01-15 23:43:00,OTHER / UNKNOWN,4400 E RIVERSIDE DR,78741.0,3.0,HE,3,442.0,23.18,True,2017-02-01 00:00:00,Aggravated Assault,30.23376292,-97.72223909,2017.0,1.0,2.0,15.0,23.0
2017-01-16 00:01:00,RAPE,False,2017-01-20 10:24:00,RESIDENCE / HOME,2700 BLOCK RIO GRANDE ST,78705.0,9.0,BA,3,356.0,,True,2017-05-08 00:00:00,Rape,,,2017.0,1.0,3.0,16.0,0.0
2017-01-16 00:14:00,AGGRAVATED ASSAULT,False,2017-01-16 00:14:00,RESIDENCE / HOME,2503 E OLTORF ST,78741.0,3.0,HE,2,483.0,23.13,False,2017-02-01 00:00:00,Aggravated Assault,30.22745335,-97.72857305,2017.0,1.0,3.0,16.0,0.0
2017-01-16 05:30:00,AGG RAPE,False,2017-01-16 21:59:00,OTHER / UNKNOWN,12700 BLOCK S IH 35 SVRD SB,78652.0,5.0,FR,7,546.0,24.0,True,2017-02-14 00:00:00,Rape,,,2017.0,1.0,3.0,16.0,5.0
2017-01-16 10:39:00,ROBBERY BY ASSAULT,False,2017-01-16 10:39:00,DEPARTMENT / DISCOUNT STORE,1508 MONTOPOLIS DR,78741.0,3.0,HE,3,443.0,23.18,True,2017-01-16 00:00:00,Robbery,30.22849052,-97.70141131,2017.0,1.0,3.0,16.0,10.0
2017-01-16 16:29:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-01-16 16:29:00,RESIDENCE / HOME,7213 THANNAS WAY,78744.0,2.0,FR,8,530.0,,True,2017-02-15 00:00:00,Aggravated Assault,30.17791342,-97.75856946,2017.0,1.0,3.0,16.0,16.0
2017-01-16 17:30:00,ARMED ROBBERY,False,2017-01-16 17:49:00,GAS / SERVICE STATIONS,1801 E STASSNEY LN,78744.0,2.0,FR,8,516.0,24.19,True,2017-02-15 00:00:00,Robbery,30.1968042,-97.76111504,2017.0,1.0,3.0,16.0,17.0
2017-01-16 19:30:00,FORCED SODOMY,False,2017-01-17 09:39:00,FIELD / WOODS,900 BLOCK BLOCK E ST JOHNS AVE,78752.0,4.0,ID,1,265.0,,True,2017-01-19 00:00:00,Rape,,,2017.0,1.0,3.0,16.0,19.0
2017-01-16 21:50:00,AGGRAVATED ASSAULT,False,2017-01-16 22:08:00,PARK / PLAYGROUND,1616 E 3RD ST,78702.0,3.0,CH,1,410.0,,False,2017-02-06 00:00:00,Aggravated Assault,30.2602435,-97.72711496,2017.0,1.0,3.0,16.0,21.0
2017-01-16 22:34:00,DEADLY CONDUCT,False,2017-01-16 22:34:00,COMMERCIAL / OFFICE BUILDING,4300 MANCHACA RD,78704.0,5.0,DA,4,467.0,,True,2017-01-17 00:00:00,Aggravated Assault,30.23099496,-97.7880417,2017.0,1.0,3.0,16.0,22.0
2017-01-16 23:24:00,AGGRAVATED ASSAULT,False,2017-01-16 23:24:00,HOTEL / MOTEL / ETC.,5330 N IH 35 SVRD SB,78751.0,4.0,ID,6,291.0,,False,2017-03-28 00:00:00,Aggravated Assault,30.31255268,-97.70919917,2017.0,1.0,3.0,16.0,23.0
2017-01-17 01:22:00,AGGRAVATED ASSAULT,False,2017-01-17 01:22:00,STREETS / HWY / ROAD / ALLEY,COLORADO ST / W 6TH ST,78701.0,9.0,GE,1,380.0,11.0,False,2017-01-18 00:00:00,Aggravated Assault,30.26841602,-97.74413436,2017.0,1.0,3.0,17.0,1.0
2017-01-17 04:00:00,AGG RAPE,False,2017-01-17 05:21:00,RESIDENCE / HOME,2900 BLOCK S 1ST ST,78704.0,3.0,DA,2,472,13.0,False,2017-03-07 00:00:00,Rape,,,2017.0,1.0,3.0,17.0,4.0
2017-01-17 09:00:00,RAPE OF A CHILD,False,2017-01-17 21:51:00,RESIDENCE / HOME,12300 BLOCK COPPERFIELD DR,78753.0,7.0,ED,6,206.0,18.39,False,2018-03-08 00:00:00,Rape,,,2017.0,1.0,3.0,17.0,9.0
2017-01-17 11:00:00,DEADLY CONDUCT,False,2017-01-17 12:16:00,STREETS / HWY / ROAD / ALLEY,2301 DURWOOD ST,78704.0,9.0,DA,1,476.0,13.0,False,2017-01-24 00:00:00,Aggravated Assault,30.24184309,-97.7575428,2017.0,1.0,3.0,17.0,11.0
2017-01-17 16:30:00,RAPE OF A CHILD,False,2017-01-18 18:51:00,PARKING LOTS / GARAGE,00 BLOCK RUNDBERG LN / N IH 35 SVRD SB,78753.0,4.0,ED,1,240.0,18.23,False,2017-04-26 00:00:00,Rape,,,2017.0,1.0,3.0,17.0,16.0
2017-01-18 00:00:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-01-18 00:02:00,RESIDENCE / HOME,10320 BOULDER LN,78726.0,6.0,AD,8,178.0,17.14,True,2017-01-18 00:00:00,Aggravated Assault,30.42818784,-97.83863491,2017.0,1.0,3.0,18.0,0.0
2017-01-18 00:42:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-01-18 01:57:00,PARKING LOTS / GARAGE,1054 SPRINGDALE RD,78721.0,1.0,CH,4,425.0,21.11,True,2017-01-18 00:00:00,Aggravated Assault,30.27185395,-97.69305203,2017.0,1.0,3.0,18.0,0.0
2017-01-18 04:44:00,AGGRAVATED ASSAULT,False,2017-01-18 04:44:00,DRUG STORE / DR. OFFICE / HOSPITAL,DECKER LN / LOYOLA LN,78724.0,1.0,CH,6,303.0,22.0,False,2017-02-10 00:00:00,Aggravated Assault,30.29122388,-97.62799126,2017.0,1.0,3.0,18.0,4.0
2017-01-18 07:00:00,AGGRAVATED ASSAULT,False,2017-01-18 15:27:00,COMMUNITY CENTER,1000 E 41ST ST,78751.0,9.0,BA,5,332.0,3.0,False,2017-02-23 00:00:00,Aggravated Assault,30.30046112,-97.71965166,2017.0,1.0,3.0,18.0,7.0
2017-01-18 12:15:00,TAKE WEAPON FRM POLICE OFFICER,False,2017-01-18 12:46:00,DEPARTMENT / DISCOUNT STORE,1000 E 41ST ST,78751.0,9.0,BA,5,332.0,3.0,True,2017-01-18 00:00:00,Aggravated Assault,30.30046112,-97.71965166,2017.0,1.0,3.0,18.0,12.0
2017-01-18 16:00:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-01-19 08:51:00,RESIDENCE / HOME,12312 LAGUARDIA LN,78617.0,2.0,HE,7,609.0,24.35,True,2017-01-20 00:00:00,Aggravated Assault,30.17187659,-97.62906277,2017.0,1.0,3.0,18.0,16.0
2017-01-18 17:04:00,AGGRAVATED ASSAULT,False,2017-01-19 06:52:00,STREETS / HWY / ROAD / ALLEY,12500 N IH 35 SVRD NB,78753.0,7.0,ED,6,206.0,18.39,True,2017-01-30 00:00:00,Aggravated Assault,30.4067542,-97.67439612,2017.0,1.0,3.0,18.0,17.0
2017-01-18 18:41:00,AGGRAVATED ASSAULT,False,2017-01-18 18:41:00,STREETS / HWY / ROAD / ALLEY,7900 THAXTON RD,78747.0,2.0,FR,7,600.0,,True,2017-01-18 00:00:00,Aggravated Assault,30.15825967,-97.74574658,2017.0,1.0,3.0,18.0,18.0
